#WebIDQ-DB134-810 | Concentration [µM] | This export contains metabolism indicators
"Plate bar code"	"Sample bar code"	"Sample type"	"Sample identification"	"Sample description"	"Submission name"	"Collection date"	"Species"	"Material"	"Tissue factor [µl/mg]"	"OP"	"Calibration"	"LOD algorithm"	"Org. info"	"Plate production no."	"Plate note"	"Well position"	"Sample volume"	"Run number"	"Injection number"	"Measurement time"	"CA"	"CDCA"	"DCA"	"GCA"	"GCDCA"	"GDCA"	"GLCA"	"GUDCA"	"HDCA"	"LCA"	"MCA(a)"	"MCA(b)"	"MCA(o)"	"TCA"	"TCDCA"	"TDCA"	"TLCA"	"TMCA(a+b)"	"TUDCA"	"UDCA"	"Gly Conjugation of LCA"	"Gly Conjugation of Secondary BAs"	"Gly Conjugation of UDCA"	"Ratio of 12a-OH BAs to Non-12a-OH BAs"	"Ratio of Primary BAs to BAs"	"Ratio of Secondary BAs to BAs"	"Secondary BA Conjugation"	"Secondary BA Synthesis"	"Sum of BAs"	"Sum of Conjugated BAs"	"Sum of Conjugated Secondary BAs"	"Sum of MCAs"	"Sum of Non-12a-OH BAs"	"Sum of Secondary BAs"	"Sum of Taurine-Conjugated BAs"	"Sum of Unconjugated BAs"	"Sum of Unconjugated Secondary BAs"	"Taurine Conjugation of LCA"	"Taurine Conjugation of Secondary BAs"	"Taurine Conjugation of UDCA"
																				"Class"	"Bile Acids"	"Bile Acids"	"Bile Acids"	"Bile Acids"	"Bile Acids"	"Bile Acids"	"Bile Acids"	"Bile Acids"	"Bile Acids"	"Bile Acids"	"Bile Acids"	"Bile Acids"	"Bile Acids"	"Bile Acids"	"Bile Acids"	"Bile Acids"	"Bile Acids"	"Bile Acids"	"Bile Acids"	"Bile Acids"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"1053647382-1"	"1041101777"	QC Level 1	"BA Kit QC1"		"Plate 1"	2022-11-08	"human"	"VDD - Vitamin D depleted diluent"	0	"BA02-0-8113"	"Calibrated"	"Median-based"	"customer"		"Calibrated plate 1053647382-1. Calibrated plate 1053647382-1. Calibrated plate 1053647382-1. Calibrated plate 1053647382-1. Calibrated plate 1053647382-1. Calibrated plate 1053647382-1. Calibrated plate 1053647382-1. Calibrated plate 1053647382-1. Calibrated plate 1053647382-1. Calibrated plate 1053647382-1. Calibrated plate 1053647382-1. Calibrated plate 1053647382-1. Calibrated plate 1053647382-1. Calibrated plate 1053647382-1. Calibrated plate 1053647382-1. Calibrated plate 1053647382-1. Calibrated plate 1053647382-1. Calibrated plate 1053647382-1. Calibrated plate 1053647382-1. Calibrated plate 1053647382-1. Calibrated plate 1053647382-1. Calibrated plate 1053647382-1. Calibrated plate 1053647382-1. Calibrated plate 1053647382-1. Calibrated plate 1053647382-1. Calibrated plate 1053647382-1. Calibrated plate 1053647382-1. Calibrated plate 1053647382-1. Calibrated plate 1053647382-1. Calibrated plate 1053647382-1. Calibrated plate 1053647382-1. Calibrated plate 1053647382-1. Calibrated plate 1053647382-1. Calibrated plate 1053647382-1. Calibrated plate 1053647382-1. Calibrated plate 1053647382-1. Calibrated plate 1053647382-1."	14	10.0	1	"3 (-)"	2024-10-22 18:25	0.146	0.107	0.097	0.142	0.086	0.047	0.049	0.051	0.054	0.041	0.023	0.047	0.023	0.104	0.050	0.048	0.048	0.043	0.046	0.098	1.19	0.619	0.522	1.02	0.548	0.452	1.22	0.824	1.16	0.670	0.288	0.092	0.575	0.524	0.296	0.490	0.236	1.16	0.600	0.467
"1053647397-1"	"1041101777"	QC Level 1	"BA Kit QC1"		"Plate 2"	2022-11-08	"human"	"VDD - Vitamin D depleted diluent"	0	"BA02-0-8113"	"Calibrated"	"Median-based"	"customer"		"Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1."	14	10.0	1	"1 (-)"	2024-10-23 10:23	0.143	0.098	0.097	0.142	0.096	0.053	0.043	0.042	0.041	0.043	0.024	0.049	0.025	0.094	0.045	0.042	0.046	0.042	0.044	0.093	1.02	0.595	0.454	1.04	0.552	0.448	1.16	0.813	1.12	0.647	0.270	0.098	0.550	0.503	0.271	0.474	0.232	1.09	0.569	0.479
"1053647397-1"	"1041101777"	QC Level 1	"BA Kit QC1"		"Plate 2"	2022-11-08	"human"	"VDD - Vitamin D depleted diluent"	0	"BA02-0-8113"	"Calibrated"	"Median-based"	"customer"		"Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1."	14	10.0	1	"2 (-)"	2024-10-23 19:25	0.137	0.108	0.103	0.134	0.088	0.049	0.044	0.044	0.047	0.041	0.024	0.047	0.024	0.103	0.047	0.043	0.045	0.042	0.044	0.107	1.06	0.545	0.413	1.00	0.542	0.458	1.07	0.845	1.14	0.642	0.270	0.095	0.569	0.522	0.282	0.497	0.252	1.09	0.525	0.412
"1053647397-1"	"1041101777"	QC Level 1	"BA Kit QC1"		"Plate 2"	2022-11-08	"human"	"VDD - Vitamin D depleted diluent"	0	"BA02-0-8113"	"Calibrated"	"Median-based"	"customer"		"Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1."	14	10.0	1	"3 (-)"	2024-10-23 14:54	0.140	0.106	0.108	0.134	0.089	0.049	0.043	0.042	0.041	0.042	0.022	0.046	0.024	0.093	0.045	0.044	0.050	0.041	0.043	0.096	1.03	0.545	0.433	1.02	0.540	0.460	1.10	0.852	1.12	0.631	0.271	0.093	0.555	0.517	0.275	0.492	0.246	1.19	0.555	0.450
"1053647382-1"	"1041101781"	QC Level 2	"BA Kit QC2"		"Plate 1"	2022-11-08	"human"	"VDD - Vitamin D depleted diluent"	0	"BA02-0-8113"	"Calibrated"	"Median-based"	"customer"		"Calibrated plate 1053647382-1. Calibrated plate 1053647382-1. Calibrated plate 1053647382-1. Calibrated plate 1053647382-1. Calibrated plate 1053647382-1. Calibrated plate 1053647382-1. Calibrated plate 1053647382-1. Calibrated plate 1053647382-1. Calibrated plate 1053647382-1. Calibrated plate 1053647382-1. Calibrated plate 1053647382-1. Calibrated plate 1053647382-1. Calibrated plate 1053647382-1. Calibrated plate 1053647382-1. Calibrated plate 1053647382-1. Calibrated plate 1053647382-1. Calibrated plate 1053647382-1. Calibrated plate 1053647382-1. Calibrated plate 1053647382-1. Calibrated plate 1053647382-1. Calibrated plate 1053647382-1. Calibrated plate 1053647382-1. Calibrated plate 1053647382-1. Calibrated plate 1053647382-1. Calibrated plate 1053647382-1. Calibrated plate 1053647382-1. Calibrated plate 1053647382-1. Calibrated plate 1053647382-1. Calibrated plate 1053647382-1. Calibrated plate 1053647382-1. Calibrated plate 1053647382-1. Calibrated plate 1053647382-1. Calibrated plate 1053647382-1. Calibrated plate 1053647382-1. Calibrated plate 1053647382-1. Calibrated plate 1053647382-1. Calibrated plate 1053647382-1."	26	10.0	1	"1 (-)"	2024-10-22 09:30	3.72	1.90	0.542	3.34	1.06	0.529	0.247	0.497	0.245	0.303	0.283	0.569	0.271	2.50	0.992	0.493	0.214	0.505	0.720	1.50	0.814	0.542	0.331	1.50	0.728	0.272	1.15	0.374	18.5	10.6	2.70	1.12	7.43	5.05	4.92	7.96	2.35	0.705	0.608	0.480
"1053647382-1"	"1041101781"	QC Level 2	"BA Kit QC2"		"Plate 1"	2022-11-08	"human"	"VDD - Vitamin D depleted diluent"	0	"BA02-0-8113"	"Calibrated"	"Median-based"	"customer"		"Calibrated plate 1053647382-1. Calibrated plate 1053647382-1. Calibrated plate 1053647382-1. Calibrated plate 1053647382-1. Calibrated plate 1053647382-1. Calibrated plate 1053647382-1. Calibrated plate 1053647382-1. Calibrated plate 1053647382-1. Calibrated plate 1053647382-1. Calibrated plate 1053647382-1. Calibrated plate 1053647382-1. Calibrated plate 1053647382-1. Calibrated plate 1053647382-1. Calibrated plate 1053647382-1. Calibrated plate 1053647382-1. Calibrated plate 1053647382-1. Calibrated plate 1053647382-1. Calibrated plate 1053647382-1. Calibrated plate 1053647382-1. Calibrated plate 1053647382-1. Calibrated plate 1053647382-1. Calibrated plate 1053647382-1. Calibrated plate 1053647382-1. Calibrated plate 1053647382-1. Calibrated plate 1053647382-1. Calibrated plate 1053647382-1. Calibrated plate 1053647382-1. Calibrated plate 1053647382-1. Calibrated plate 1053647382-1. Calibrated plate 1053647382-1. Calibrated plate 1053647382-1. Calibrated plate 1053647382-1. Calibrated plate 1053647382-1. Calibrated plate 1053647382-1. Calibrated plate 1053647382-1. Calibrated plate 1053647382-1. Calibrated plate 1053647382-1."	26	10.0	1	"2 (-)"	2024-10-22 14:00	3.59	1.93	0.558	3.35	1.01	0.498	0.255	0.513	0.251	0.294	0.269	0.514	0.245	2.51	1.03	0.508	0.233	0.484	0.724	1.42	0.869	0.557	0.361	1.49	0.729	0.271	1.20	0.373	18.4	10.6	2.73	1.03	7.41	5.00	5.01	7.79	2.27	0.795	0.645	0.510
"1053647382-1"	"1041101781"	QC Level 2	"BA Kit QC2"		"Plate 1"	2022-11-08	"human"	"VDD - Vitamin D depleted diluent"	0	"BA02-0-8113"	"Calibrated"	"Median-based"	"customer"		"Calibrated plate 1053647382-1. Calibrated plate 1053647382-1. Calibrated plate 1053647382-1. Calibrated plate 1053647382-1. Calibrated plate 1053647382-1. Calibrated plate 1053647382-1. Calibrated plate 1053647382-1. Calibrated plate 1053647382-1. Calibrated plate 1053647382-1. Calibrated plate 1053647382-1. Calibrated plate 1053647382-1. Calibrated plate 1053647382-1. Calibrated plate 1053647382-1. Calibrated plate 1053647382-1. Calibrated plate 1053647382-1. Calibrated plate 1053647382-1. Calibrated plate 1053647382-1. Calibrated plate 1053647382-1. Calibrated plate 1053647382-1. Calibrated plate 1053647382-1. Calibrated plate 1053647382-1. Calibrated plate 1053647382-1. Calibrated plate 1053647382-1. Calibrated plate 1053647382-1. Calibrated plate 1053647382-1. Calibrated plate 1053647382-1. Calibrated plate 1053647382-1. Calibrated plate 1053647382-1. Calibrated plate 1053647382-1. Calibrated plate 1053647382-1. Calibrated plate 1053647382-1. Calibrated plate 1053647382-1. Calibrated plate 1053647382-1. Calibrated plate 1053647382-1. Calibrated plate 1053647382-1. Calibrated plate 1053647382-1. Calibrated plate 1053647382-1."	26	10.0	1	"3 (-)"	2024-10-22 18:31	3.73	1.95	0.566	3.45	1.03	0.523	0.251	0.505	0.239	0.274	0.275	0.530	0.249	2.58	1.02	0.506	0.236	0.499	0.730	1.41	0.917	0.568	0.357	1.53	0.733	0.267	1.22	0.364	18.8	10.8	2.75	1.05	7.41	5.01	5.07	7.94	2.25	0.860	0.653	0.516
"1053647397-1"	"1041101781"	QC Level 2	"BA Kit QC2"		"Plate 2"	2022-11-08	"human"	"VDD - Vitamin D depleted diluent"	0	"BA02-0-8113"	"Calibrated"	"Median-based"	"customer"		"Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1."	26	10.0	1	"1 (-)"	2024-10-23 10:29	3.54	1.51	0.488	3.31	0.944	0.471	0.223	0.442	0.251	0.248	0.224	0.432	0.240	2.17	0.875	0.428	0.212	0.406	0.712	1.29	0.900	0.560	0.342	1.61	0.732	0.268	1.23	0.366	16.9	9.79	2.49	0.897	6.46	4.52	4.40	7.08	2.03	0.852	0.666	0.551
"1053647397-1"	"1041101781"	QC Level 2	"BA Kit QC2"		"Plate 2"	2022-11-08	"human"	"VDD - Vitamin D depleted diluent"	0	"BA02-0-8113"	"Calibrated"	"Median-based"	"customer"		"Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1."	26	10.0	1	"2 (-)"	2024-10-23 19:30	3.66	1.52	0.496	3.38	0.949	0.483	0.219	0.434	0.232	0.242	0.221	0.452	0.240	2.27	0.875	0.441	0.216	0.400	0.682	1.33	0.904	0.549	0.326	1.66	0.736	0.264	1.20	0.359	17.2	9.95	2.48	0.913	6.47	4.54	4.48	7.24	2.07	0.893	0.647	0.512
"1053647397-1"	"1041101781"	QC Level 2	"BA Kit QC2"		"Plate 2"	2022-11-08	"human"	"VDD - Vitamin D depleted diluent"	0	"BA02-0-8113"	"Calibrated"	"Median-based"	"customer"		"Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1. Calibrated plate 1053647397-1."	26	10.0	1	"3 (-)"	2024-10-23 15:00	3.53	1.49	0.481	3.40	0.959	0.480	0.232	0.447	0.239	0.279	0.217	0.431	0.225	2.19	0.897	0.445	0.226	0.392	0.671	1.33	0.832	0.555	0.337	1.61	0.731	0.269	1.20	0.368	17.1	9.94	2.50	0.873	6.53	4.59	4.43	7.11	2.09	0.810	0.643	0.506
"1053647382-1"	"1041101796"	QC Level 3	"BA Kit QC3"		"Plate 1"	2022-11-08	"human"	"VDD - Vitamin D depleted diluent"	0	"BA02-0-8113"	"Calibrated"	"Median-based"	"customer"		"Calibrated plate 1053647382-1. Calibrated plate 1053647382-1. Calibrated plate 1053647382-1. Calibrated plate 1053647382-1. Calibrated plate 1053647382-1. Calibrated plate 1053647382-1. Calibrated plate 1053647382-1. Calibrated plate 1053647382-1. Calibrated plate 1053647382-1. Calibrated plate 1053647382-1. Calibrated plate 1053647382-1. Calibrated plate 1053647382-1. Calibrated plate 1053647382-1. Calibrated plate 1053647382-1. Calibrated plate 1053647382-1. Calibrated plate 1053647382-1. Calibrated plate 1053647382-1. Calibrated plate 1053647382-1. Calibrated plate 1053647382-1. Calibrated plate 1053647382-1. Calibrated plate 1053647382-1. Calibrated plate 1053647382-1. Calibrated plate 1053647382-1. Calibrated plate 1053647382-1. Calibrated plate 1053647382-1. Calibrated plate 1053647382-1. Calibrated plate 1053647382-1. Calibrated plate 1053647382-1. Calibrated plate 1053647382-1. Calibrated plate 1053647382-1. Calibrated plate 1053647382-1. Calibrated plate 1053647382-1. Calibrated plate 1053647382-1. Calibrated plate 1053647382-1. Calibrated plate 1053647382-1. Calibrated plate 1053647382-1. Calibrated plate 1053647382-1."	38	10.0	1	"1 (-)"	2024-10-22 09:36	35.6	14.6	4.72	29.8	9.15	4.51	2.24	4.40	2.46	2.95	2.50	4.75	2.30	22.8	6.99	4.33	2.01	4.41	6.55	14.0	0.759	0.515	0.315	1.62	0.722	0.278	1.11	0.385	165	92.8	24.0	9.55	62.9	45.7	42.7	71.8	21.7	0.682	0.595	0.468
"1053647382-1"	"1041101796"	QC Level 3	"BA Kit QC3"		"Plate 1"	2022-11-08	"human"	"VDD - Vitamin D depleted diluent"	0	"BA02-0-8113"	"Calibrated"	"Median-based"	"customer"		"Calibrated plate 1053647382-1. Calibrated plate 1053647382-1. Calibrated plate 1053647382-1. Calibrated plate 1053647382-1. Calibrated plate 1053647382-1. Calibrated plate 1053647382-1. Calibrated plate 1053647382-1. Calibrated plate 1053647382-1. Calibrated plate 1053647382-1. Calibrated plate 1053647382-1. Calibrated plate 1053647382-1. Calibrated plate 1053647382-1. Calibrated plate 1053647382-1. Calibrated plate 1053647382-1. Calibrated plate 1053647382-1. Calibrated plate 1053647382-1. Calibrated plate 1053647382-1. Calibrated plate 1053647382-1. Calibrated plate 1053647382-1. Calibrated plate 1053647382-1. Calibrated plate 1053647382-1. Calibrated plate 1053647382-1. Calibrated plate 1053647382-1. Calibrated plate 1053647382-1. Calibrated plate 1053647382-1. Calibrated plate 1053647382-1. Calibrated plate 1053647382-1. Calibrated plate 1053647382-1. Calibrated plate 1053647382-1. Calibrated plate 1053647382-1. Calibrated plate 1053647382-1. Calibrated plate 1053647382-1. Calibrated plate 1053647382-1. Calibrated plate 1053647382-1. Calibrated plate 1053647382-1. Calibrated plate 1053647382-1. Calibrated plate 1053647382-1."	38	10.0	1	"2 (-)"	2024-10-22 14:06	37.4	14.7	4.74	30.7	9.06	4.51	2.24	4.46	2.51	2.85	2.38	4.64	2.17	22.5	7.33	4.52	2.11	4.56	6.83	14.2	0.784	0.513	0.313	1.63	0.723	0.277	1.13	0.382	168	94.2	24.7	9.19	63.8	46.5	43.3	73.9	21.8	0.741	0.616	0.479
"1053647382-1"	"1041101796"	QC Level 3	"BA Kit QC3"		"Plate 1"	2022-11-08	"human"	"VDD - Vitamin D depleted diluent"	0	"BA02-0-8113"	"Calibrated"	"Median-based"	"customer"		"Calibrated plate 1053647382-1. Calibrated plate 1053647382-1. Calibrated plate 1053647382-1. Calibrated plate 1053647382-1. Calibrated plate 1053647382-1. Calibrated plate 1053647382-1. Calibrated plate 1053647382-1. Calibrated plate 1053647382-1. Calibrated plate 1053647382-1. Calibrated plate 1053647382-1. Calibrated plate 1053647382-1. Calibrated plate 1053647382-1. Calibrated plate 1053647382-1. Calibrated plate 1053647382-1. Calibrated plate 1053647382-1. Calibrated plate 1053647382-1. Calibrated plate 1053647382-1. Calibrated plate 1053647382-1. Calibrated plate 1053647382-1. Calibrated plate 1053647382-1. Calibrated plate 1053647382-1. Calibrated plate 1053647382-1. Calibrated plate 1053647382-1. Calibrated plate 1053647382-1. Calibrated plate 1053647382-1. Calibrated plate 1053647382-1. Calibrated plate 1053647382-1. Calibrated plate 1053647382-1. Calibrated plate 1053647382-1. Calibrated plate 1053647382-1. Calibrated plate 1053647382-1. Calibrated plate 1053647382-1. Calibrated plate 1053647382-1. Calibrated plate 1053647382-1. Calibrated plate 1053647382-1. Calibrated plate 1053647382-1. Calibrated plate 1053647382-1."	38	10.0	1	"3 (-)"	2024-10-22 18:37	38.1	14.7	4.70	30.3	9.25	4.55	2.25	4.48	2.44	2.90	2.40	4.73	2.15	26.5	7.21	4.43	2.14	4.51	6.90	14.1	0.778	0.520	0.318	1.70	0.731	0.269	1.14	0.369	173	98.1	24.8	9.27	64.0	46.5	47.2	74.5	21.7	0.739	0.621	0.490
